A,B
0.5,0.5
0.9000000357627869,0.10000000149011612
0.9000000357627869,0.10000000149011612
0.9000000357627869,0.10000000149011612
0.9000000357627869,0.10000000149011612
0.9000000357627869,0.10000000149011612
0.9000000357627869,0.10000000149011612
0.9000000357627869,0.10000000149011612
0.9000000357627869,0.10000000149011612
0.9000000357627869,0.10000000149011612
